,Stories,Bedrooms,Bathrooms,Housing_Type,Cluster
53152,1.0,2.0,2.0, Condominium,3
53153,2.0,3.0,2.5, Condominium,3
53154,2.0,2.0,2.5, Condominium,3
53155,2.0,2.0,2.0, Condominium,3
53156,2.0,3.0,2.5, Condominium,3
53157,1.0,2.0,1.0, Condominium,3
53158,2.0,4.0,2.5, Single Family,0
53159,1.0,3.0,2.0, Single Family,1
53160,2.0,4.0,2.5, Single Family,0
53161,2.0,3.0,2.5, Single Family,0
53162,2.0,4.0,2.5, Single Family,0
53163,2.0,4.0,3.5, Condominium,3
53164,2.0,4.0,3.0, Single Family,0
53165,1.0,3.0,2.0, Condominium,3
53166,1.0,3.0,2.0, Single Family,1
53167,2.0,3.0,2.0, Single Family,0
53168,1.0,3.0,1.0, Single Family,1
53169,2.0,5.0,6.0, Single Family,0
53170,1.5,4.0,4.5, Single Family,0
53171,2.0,3.0,2.5, Single Family,0
53172,1.5,3.0,2.0, Single Family,1
53173,2.0,3.0,2.5, Single Family,0
53174,2.0,3.0,3.0, Single Family,0
53175,2.0,4.0,4.0, Single Family,0
53176,2.0,4.0,3.5, Single Family,0
53177,2.0,5.0,5.0, Single Family,0
53178,2.0,4.0,3.5, Single Family,0
53179,2.0,4.0,3.5, Single Family,0
53180,2.0,4.0,3.0, Single Family,0
53181,2.0,3.0,2.5, Single Family,0
53182,2.0,4.0,3.5, Single Family,0
53183,2.0,4.0,3.5, Single Family,0
53184,1.5,3.0,2.5, Single Family,1
53185,2.0,4.0,3.5, Single Family,0
53186,2.0,4.0,4.0, Single Family,0
53187,2.0,4.0,3.5, Single Family,0
53188,2.0,4.0,4.0, Single Family,0
53189,2.0,4.0,2.5, Single Family,0
53190,2.0,4.0,3.5, Single Family,0
53191,1.5,4.0,3.5, Single Family,0
53192,2.0,4.0,3.5, Single Family,0
53193,2.0,4.0,2.5, Single Family,0
53194,2.0,3.0,2.5, Single Family,0
53195,2.0,4.0,2.5, Single Family,0
53196,2.0,3.0,2.5, Single Family,0
53197,2.0,4.0,2.5, Single Family,0
53198,2.0,4.0,2.5, Single Family,0
53199,2.0,3.0,2.5, Single Family,0
53200,2.0,4.0,2.5, Single Family,0
53201,2.0,3.0,2.5, Single Family,0
53202,2.0,3.0,2.5, Single Family,0
53203,2.0,3.0,2.5, Single Family,0
53204,2.0,3.0,2.5, Single Family,0
53205,2.0,3.0,2.0, Single Family,0
53206,1.0,3.0,2.5, Single Family,1
53207,1.0,3.0,2.0, Single Family,1
53208,2.0,3.0,2.5, Single Family,0
53209,1.0,3.0,2.5, Single Family,1
53210,2.0,3.0,2.5, Single Family,0
53211,2.0,6.0,4.0, Single Family,0
53212,2.5,4.0,3.5, Single Family,0
53213,2.0,3.0,2.5, Single Family,0
53214,2.0,4.0,3.5, Single Family,0
53215,1.5,4.0,2.5, Single Family,0
53216,2.0,3.0,3.0, Single Family,0
53217,2.0,4.0,4.0, Single Family,0
53218,2.0,4.0,3.5, Single Family,0
53219,1.0,2.0,1.0, Single Family,1
53220,2.0,5.0,3.0, Single Family,0
53221,2.0,5.0,3.5, Single Family,0
53222,2.0,3.0,2.5, Single Family,0
53223,1.5,3.0,2.5, Single Family,1
53224,2.0,3.0,2.5, Single Family,0
53225,1.0,3.0,2.0, Single Family,1
53226,2.0,4.0,3.0, Single Family,0
53227,2.0,4.0,2.5, Single Family,0
53228,2.0,4.0,2.5, Single Family,0
53229,1.5,5.0,3.5, Single Family,0
53230,2.0,3.0,2.5, Condominium,3
53231,1.0,2.0,1.0, Single Family,1
53232,1.0,3.0,2.0, Single Family,1
53233,1.5,4.0,2.5, Single Family,0
53234,1.0,3.0,2.5, Single Family,1
53235,1.5,5.0,3.5, Single Family,0
53236,1.0,3.0,2.0, Single Family,1
53237,1.0,3.0,2.0, Single Family,1
53238,1.5,3.0,2.0, Townhouse,2
53239,1.5,3.0,2.5, Single Family,1
53240,2.0,3.0,2.5, Single Family,0
53241,2.0,3.0,2.5, Single Family,0
53242,1.0,2.0,2.0, Condominium,3
53243,1.0,2.0,2.0, Condominium,3
53244,2.5,4.0,3.5, Single Family,0
53245,2.0,4.0,3.5, Single Family,0
53246,1.0,3.0,2.0, Single Family,1
53247,1.5,4.0,2.5, Single Family,0
53248,2.0,4.0,4.5, Single Family,0
53249,1.0,2.0,1.0, Single Family,1
53250,2.0,4.0,2.5, Single Family,0
53251,1.5,3.0,2.0, Single Family,1
53252,2.0,4.0,2.5, Single Family,0
53253,2.0,2.0,2.5, Townhouse,2
53254,2.0,2.0,2.0, Townhouse,2
53255,2.0,3.0,2.0, Townhouse,2
53256,2.0,4.0,3.0, Townhouse,2
53257,1.0,2.0,2.5, Condominium,3
53258,1.0,2.0,2.5, Condominium,3
53259,2.0,4.0,2.5, Single Family,0
53260,2.0,2.0,2.5, Townhouse,2
53261,1.5,3.0,2.0, Townhouse,2
53262,2.0,2.0,2.5, Townhouse,2
53263,2.0,2.0,1.5, Townhouse,2
53264,2.0,2.0,2.5, Townhouse,2
53265,2.0,2.0,2.5, Townhouse,2
53266,1.5,3.0,2.0, Townhouse,2
53267,1.5,3.0,2.0, Townhouse,2
53268,1.5,3.0,2.0, Townhouse,2
53269,1.5,3.0,2.0, Townhouse,2
53270,2.0,2.0,2.5, Townhouse,2
53271,1.0,3.0,2.5, Townhouse,2
53272,2.0,3.0,2.5, Single Family,0
53273,2.0,4.0,3.0, Single Family,0
53274,2.0,4.0,3.5, Single Family,0
53275,1.0,2.0,2.0, Condominium,3
53276,2.0,3.0,3.5, Townhouse,2
53277,1.0,3.0,2.5, Single Family,1
53278,1.0,3.0,2.5, Single Family,1
53279,1.0,2.0,1.0, Single Family,1
53280,1.0,2.0,1.0, Single Family,1
53281,1.5,4.0,4.5, Single Family,0
53282,2.5,5.0,4.5, Single Family,0
53283,1.5,3.0,2.5, Single Family,1
53284,2.0,3.0,2.5, Townhouse,2
53285,2.0,3.0,2.5, Townhouse,2
53286,2.0,4.0,4.5, Single Family,0
53287,1.0,2.0,1.0, Single Family,1
53288,1.0,3.0,2.5, Single Family,1
53289,2.0,3.0,3.5, Single Family,0
53290,2.0,4.0,3.5, Single Family,0
53291,2.0,4.0,2.5, Single Family,0
53292,2.0,4.0,2.5, Single Family,0
53293,2.0,3.0,2.5, Single Family,0
53294,2.0,3.0,2.5, Single Family,0
53295,2.0,2.0,2.5, Townhouse,2
53296,2.0,2.0,2.5, Townhouse,2
53297,2.0,2.0,2.5, Townhouse,2
53298,1.0,3.0,2.0, Single Family,1
53299,2.0,3.0,2.5, Single Family,0
53300,1.0,3.0,2.0, Single Family,1
53301,2.0,3.0,2.5, Single Family,0
53302,1.0,4.0,2.0, Single Family,1
53303,2.0,3.0,2.5, Single Family,0
53304,2.0,3.0,2.5, Single Family,0
53305,1.0,3.0,2.0, Single Family,1
53306,1.0,3.0,2.0, Single Family,1
53307,1.0,4.0,2.5, Single Family,1
53308,2.0,4.0,2.5, Single Family,0
53309,2.0,4.0,2.5, Single Family,0
53310,2.0,3.0,2.5, Single Family,0
53311,2.0,3.0,2.5, Single Family,0
53312,2.0,3.0,1.5, Townhouse,2
53313,2.0,4.0,3.0, Single Family,0
53314,2.0,4.0,2.5, Single Family,0
53315,1.0,3.0,2.0, Single Family,1
53316,2.0,4.0,3.0, Single Family,0
53317,2.0,5.0,2.5, Single Family,0
53318,1.0,4.0,2.0, Single Family,1
53319,2.0,4.0,2.5, Single Family,0
53320,2.0,4.0,2.5, Single Family,0
53321,2.0,4.0,3.0, Single Family,0
53322,2.0,4.0,2.5, Single Family,0
53323,1.0,3.0,2.0, Single Family,1
53324,1.0,3.0,2.0, Single Family,1
53325,2.0,4.0,2.5, Single Family,0
53326,1.0,3.0,2.0, Single Family,1
53327,1.0,3.0,2.0, Single Family,1
53328,1.5,3.0,2.5, Single Family,1
53329,2.0,4.0,2.0, Single Family,0
53330,1.0,3.0,2.0, Single Family,1
53331,2.0,2.0,2.5, Townhouse,2
53332,2.0,3.0,3.5, Single Family,0
53333,1.0,3.0,2.0, Single Family,1
53334,1.0,2.0,2.0, Single Family,1
53335,2.0,3.0,2.5, Condominium,3
53336,2.0,2.0,2.5, Condominium,3
53337,2.0,2.0,1.5, Single Family,1
53338,2.0,3.0,2.0, Single Family,0
53339,1.0,3.0,2.0, Single Family,1
53340,2.0,3.0,2.5, Single Family,0
53341,1.0,3.0,2.5, Single Family,1
53342,2.0,2.0,1.5, Single Family,1
53343,2.0,5.0,5.5, Single Family,0
53344,1.0,3.0,2.5, Single Family,1
53345,1.0,3.0,2.0, Single Family,1
53346,1.5,4.0,2.5, Single Family,0
53347,1.0,3.0,2.0, Single Family,1
53348,1.0,2.0,1.5, Condominium,3
53349,1.0,1.0,1.0, Condominium,3
53350,1.0,3.0,2.0, Single Family,1
53351,2.0,4.0,2.5, Single Family,0
53352,2.0,4.0,2.5, Single Family,0
53353,1.5,3.0,3.0, Single Family,0
53354,1.0,3.0,2.0, Single Family,1
53355,1.0,3.0,1.0, Single Family,1
53356,1.0,3.0,2.5, Single Family,1
53357,1.0,3.0,1.0, Single Family,1
53358,1.0,3.0,2.0, Single Family,1
53359,1.0,1.0,1.0, Condominium,3
53360,1.0,3.0,1.0, Single Family,1
53361,1.0,3.0,2.0, Single Family,1
53362,1.0,3.0,1.0, Single Family,1
53363,1.0,3.0,1.5, Single Family,1
53364,1.0,3.0,1.0, Single Family,1
53365,1.0,3.0,1.5, Single Family,1
53366,1.0,2.0,2.0, Condominium,3
53367,2.0,2.0,1.0, Condominium,3
53368,2.0,2.0,1.0, Condominium,3
53369,2.0,2.0,1.0, Condominium,3
53370,2.0,2.0,1.0, Condominium,3
53371,1.0,3.0,2.0, Single Family,1
53372,1.0,3.0,1.0, Single Family,1
53373,1.0,3.0,2.0, Single Family,1
53374,1.0,3.0,1.5, Single Family,1
53375,2.0,4.0,2.5, Single Family,0
53376,2.0,4.0,2.5, Single Family,0
53377,2.0,3.0,2.5, Single Family,0
53378,2.0,3.0,2.5, Single Family,0
53379,2.0,4.0,2.5, Single Family,0
53380,2.0,5.0,4.5, Single Family,0
53381,2.0,3.0,2.5, Single Family,0
53382,2.0,3.0,2.5, Single Family,0
53383,1.0,3.0,2.0, Single Family,1
53384,2.0,3.0,2.5, Single Family,0
53385,1.0,3.0,2.0, Single Family,1
53386,1.0,3.0,2.0, Single Family,1
53387,2.0,3.0,3.0, Single Family,0
53388,2.5,4.0,2.5, Single Family,0
53389,1.0,3.0,2.0, Single Family,1
53390,2.0,4.0,2.5, Single Family,0
53391,2.0,4.0,2.5, Single Family,0
53392,1.0,3.0,2.5, Single Family,1
53393,1.0,3.0,1.5, Single Family,1
53394,1.0,2.0,1.0, Single Family,1
53395,1.0,3.0,1.5, Single Family,1
53396,1.0,3.0,1.5, Single Family,1
53397,1.0,3.0,1.0, Single Family,1
53398,1.0,3.0,1.0, Single Family,1
53399,1.0,3.0,2.0, Single Family,1
53400,1.0,4.0,1.5, Single Family,1
53401,1.5,4.0,2.5, Single Family,0
53402,1.0,3.0,1.0, Single Family,1
53403,2.0,4.0,3.5, Single Family,0
53404,1.0,2.0,2.0, Condominium,3
53405,1.0,3.0,1.5, Single Family,1
53406,1.0,3.0,2.5, Single Family,1
53407,1.0,3.0,2.0, Single Family,1
53408,2.5,4.0,3.5, Single Family,0
53409,1.5,4.0,3.0, Single Family,0
53410,2.0,3.0,2.5, Townhouse,2
53411,2.0,3.0,2.5, Townhouse,2
53412,2.0,3.0,2.5, Townhouse,2
53413,2.0,3.0,2.5, Townhouse,2
53414,2.0,3.0,1.5, Townhouse,2
53415,2.0,5.0,4.0, Single Family,0
53416,2.0,4.0,4.5, Single Family,0
53417,1.0,3.0,1.5, Single Family,1
53418,2.0,5.0,4.5, Single Family,0
53419,1.0,4.0,2.0, Single Family,1
53420,1.0,4.0,2.0, Single Family,1
53421,1.0,3.0,2.0, Single Family,1
53422,2.0,3.0,2.5, Single Family,0
53423,2.0,4.0,2.5, Single Family,0
53424,1.0,3.0,2.0, Single Family,1
53425,2.0,4.0,2.5, Single Family,0
53426,2.0,3.0,2.5, Single Family,0
53427,1.0,3.0,2.0, Single Family,1
53428,2.0,3.0,1.5, Single Family,0
53429,1.0,3.0,2.0, Single Family,1
53430,2.0,3.0,2.5, Single Family,0
53431,1.0,3.0,2.0, Single Family,1
53432,1.0,3.0,2.0, Single Family,1
53433,1.0,4.0,2.0, Single Family,1
53434,1.0,4.0,2.0, Single Family,1
53435,1.0,3.0,2.0, Single Family,1
53436,2.0,3.0,2.5, Single Family,0
53437,1.0,4.0,3.0, Single Family,1
53438,1.0,3.0,2.0, Single Family,1
53439,1.0,3.0,1.5, Single Family,1
53440,2.5,2.0,2.5, Condominium,3
53441,2.0,2.0,2.5, Townhouse,2
53442,1.5,3.0,2.0, Townhouse,2
53443,2.0,3.0,2.5, Single Family,0
53444,2.0,3.0,2.5, Single Family,0
53445,2.0,3.0,2.5, Single Family,0
53446,1.0,3.0,2.0, Single Family,1
53447,1.0,3.0,2.0, Single Family,1
53448,2.0,4.0,2.5, Single Family,0
53449,2.0,4.0,3.5, Single Family,0
53450,2.0,2.0,2.5, Condominium,3
53451,2.0,2.0,2.5, Condominium,3
53452,2.0,2.0,2.0, Condominium,3
53453,2.0,3.0,2.5, Single Family,0
53454,1.0,1.0,1.0, Condominium,3
53455,2.0,4.0,3.5, Single Family,0
53456,2.0,4.0,3.5, Single Family,0
53457,2.0,4.0,3.5, Single Family,0
53458,2.0,3.0,2.5, Townhouse,2
53459,2.0,4.0,2.5, Townhouse,2
53460,1.5,3.0,2.5, Single Family,1
53461,2.0,4.0,2.5, Single Family,0
53462,2.0,4.0,2.5, Single Family,0
53463,2.0,5.0,3.0, Single Family,0
53464,2.0,4.0,3.5, Single Family,0
53465,2.0,4.0,4.5, Single Family,0
53466,2.0,4.0,2.5, Single Family,0
53467,2.0,5.0,4.0, Single Family,0
53468,1.5,5.0,3.0, Single Family,0
53469,2.0,5.0,4.5, Single Family,0
53470,1.5,5.0,4.5, Single Family,0
53471,2.0,3.0,2.5, Townhouse,2
53472,2.5,3.0,2.0, Condominium,3
53473,1.0,3.0,2.0, Single Family,1
53474,1.0,2.0,1.0, Single Family,1
53475,1.0,2.0,1.0, Single Family,1
53476,1.0,3.0,2.0, Single Family,1
53477,2.0,4.0,2.5, Single Family,0
53478,1.0,3.0,2.5, Single Family,1
53479,1.0,3.0,2.0, Single Family,1
53480,1.0,2.0,1.0, Single Family,1
53481,1.0,2.0,1.0, Single Family,1
53482,1.0,3.0,2.0, Single Family,1
53483,1.0,3.0,2.0, Single Family,1
53484,1.5,6.0,3.0, Single Family,0
53485,1.0,3.0,2.0, Single Family,1
53486,2.0,1.0,1.0, Condominium,3
53487,2.0,4.0,2.5, Single Family,0
53488,1.0,3.0,2.0, Condominium,3
53489,2.0,3.0,2.5, Condominium,3
53490,1.0,1.0,1.0, High Rise Condo,4
53491,2.5,5.0,4.5, Single Family,0
53492,1.5,3.0,2.0, Single Family,1
53493,2.0,4.0,2.5, Single Family,0
53494,2.0,4.0,2.5, Single Family,0
53495,2.0,4.0,2.5, Single Family,0
53496,2.0,4.0,2.5, Single Family,0
53497,2.0,4.0,2.5, Single Family,0
53498,2.0,4.0,2.5, Single Family,0
53499,2.0,3.0,2.5, Single Family,0
53500,2.0,3.0,2.5, Single Family,0
53501,2.0,4.0,3.5, Single Family,0
53502,1.5,3.0,2.0, Single Family,1
53503,2.0,3.0,3.0, Townhouse,2
53504,2.0,3.0,2.0, Townhouse,2
53505,2.0,2.0,2.5, Townhouse,2
53506,1.0,1.0,1.0, Townhouse,2
53507,2.0,3.0,2.5, Single Family,0
53508,2.0,3.0,2.5, Single Family,0
53509,1.0,3.0,2.0, Single Family,1
53510,2.0,3.0,2.5, Single Family,0
53511,2.0,3.0,2.5, Townhouse,2
53512,2.0,2.0,2.5, Townhouse,2
53513,1.0,2.0,2.0, Condominium,3
53514,1.5,3.0,2.5, Single Family,1
53515,2.0,3.0,2.5, Single Family,0
53516,1.0,3.0,2.0, Single Family,1
53517,1.0,3.0,2.5, Single Family,1
53518,1.0,3.0,2.0, Condominium,3
53519,1.0,2.0,2.0, Condominium,3
53520,1.0,3.0,2.0, Condominium,3
53521,1.0,2.0,2.0, Condominium,3
53522,1.0,3.0,2.0, Single Family,1
53523,1.0,3.0,2.0, Single Family,1
53524,1.0,3.0,2.0, Single Family,1
53525,1.0,3.0,2.0, Single Family,1
53526,1.5,3.0,2.0, Single Family,1
53527,2.0,4.0,2.5, Single Family,0
53528,2.0,3.0,2.5, Single Family,0
53529,1.0,2.0,1.0, Single Family,1
53530,1.0,1.0,1.0, Condominium,3
53531,1.0,2.0,1.0, Condominium,3
53532,2.0,2.0,1.5, Condominium,3
53533,2.0,3.0,2.5, Single Family,0
53534,2.0,3.0,2.5, Single Family,0
53535,2.0,3.0,2.5, Single Family,0
53536,1.5,3.0,2.5, Townhouse,2
53537,2.0,3.0,2.0, Single Family,0
53538,2.0,3.0,2.5, Condominium,3
53539,2.0,3.0,2.5, Condominium,3
53540,2.0,4.0,2.5, Single Family,0
53541,2.0,3.0,2.5, Single Family,0
53542,2.0,3.0,2.5, Single Family,0
53543,2.0,5.0,3.0, Single Family,0
53544,2.0,5.0,4.5, Single Family,0
53545,2.0,3.0,2.5, Single Family,0
53546,1.0,1.0,1.0, Condominium,3
53547,2.0,1.0,1.0, Condominium,3
53548,2.0,4.0,2.5, Single Family,0
53549,2.5,3.0,3.5, Single Family,0
53550,2.0,4.0,2.5, Single Family,0
53551,1.0,3.0,2.0, Single Family,1
53552,1.0,4.0,2.0, Single Family,1
53553,1.0,3.0,2.0, Single Family,1
53554,1.0,3.0,2.5, Single Family,1
53555,1.0,3.0,2.0, Single Family,1
53556,1.0,4.0,2.5, Single Family,1
53557,1.0,3.0,1.5, Single Family,1
53558,1.0,4.0,3.5, Single Family,0
53559,1.0,3.0,1.5, Single Family,1
53560,1.0,3.0,1.5, Single Family,1
53561,1.0,3.0,2.5, Single Family,1
53562,1.0,3.0,2.0, Single Family,1
53563,1.0,3.0,1.5, Single Family,1
53564,1.0,3.0,1.0, Single Family,1
53565,2.0,3.0,2.5, Single Family,0
53566,2.0,2.0,2.0, Townhouse,2
53567,1.0,1.0,1.0, Townhouse,2
53568,2.0,5.0,3.0, Single Family,0
53569,2.0,3.0,2.5, Single Family,0
53570,2.5,3.0,2.5, Townhouse,2
53571,2.5,2.0,2.5, Townhouse,2
53572,2.5,3.0,2.5, Townhouse,2
53573,2.5,3.0,2.5, Townhouse,2
53574,2.5,5.0,4.0, Single Family,0
53575,1.0,3.0,2.0, Single Family,1
53576,2.0,4.0,2.5, Single Family,0
53577,2.5,5.0,3.5, Single Family,0
53578,2.0,4.0,3.0, Single Family,0
53579,2.0,3.0,2.5, Single Family,0
53580,2.5,5.0,2.5, Single Family,0
53581,2.0,3.0,2.5, Single Family,0
53582,2.0,3.0,2.5, Single Family,0
53583,2.0,4.0,2.5, Single Family,0
53584,1.0,3.0,2.5, Single Family,1
53585,1.0,3.0,2.0, Single Family,1
53586,2.0,3.0,2.5, Single Family,0
53587,2.0,4.0,2.5, Single Family,0
53588,2.0,3.0,2.5, Single Family,0
53589,1.0,3.0,2.0, Single Family,1
53590,2.0,3.0,2.5, Single Family,0
53591,2.0,4.0,3.0, Single Family,0
53592,2.0,5.0,3.5, Single Family,0
53593,2.0,5.0,4.5, Single Family,0
53594,2.0,5.0,3.0, Single Family,0
53595,2.0,4.0,3.0, Single Family,0
53596,2.0,5.0,2.5, Single Family,0
53597,1.0,3.0,2.0, Single Family,1
53598,1.0,3.0,2.0, Single Family,1
53599,1.0,3.0,2.0, Single Family,1
53600,1.0,3.0,2.0, Single Family,1
53601,2.5,2.0,3.0, Townhouse,2
53602,2.5,3.0,3.0, Townhouse,2
53603,2.5,2.0,2.5, Townhouse,2
53604,2.0,3.0,3.0, Single Family,0
53605,1.0,3.0,2.0, Single Family,1
53606,1.0,3.0,2.0, Condominium,3
53607,1.0,3.0,2.0, Condominium,3
53608,2.0,3.0,2.5, Townhouse,2
53609,2.0,3.0,2.5, Townhouse,2
53610,2.0,3.0,3.5, Townhouse,2
53611,2.0,3.0,2.5, Townhouse,2
53612,2.0,3.0,2.5, Townhouse,2
53613,2.0,3.0,2.5, Townhouse,2
53614,2.0,3.0,2.5, Townhouse,2
53615,2.0,2.0,2.5, Townhouse,2
53616,2.0,3.0,3.5, Townhouse,2
53617,2.0,3.0,2.5, Single Family,0
53618,2.0,3.0,2.5, Single Family,0
53619,2.0,4.0,2.5, Single Family,0
53620,2.0,4.0,2.5, Single Family,0
53621,2.0,4.0,3.5, Single Family,0
53622,2.0,5.0,3.5, Single Family,0
53623,2.0,5.0,3.5, Single Family,0
53624,2.0,3.0,2.5, Single Family,0
53625,2.0,3.0,2.5, Single Family,0
53626,2.0,5.0,2.5, Single Family,0
53627,2.0,3.0,2.5, Single Family,0
53628,1.0,3.0,2.0, Condominium,3
53629,2.0,4.0,3.5, Single Family,0
53630,2.0,4.0,3.5, Single Family,0
53631,2.0,3.0,2.5, Townhouse,2
53632,2.0,3.0,2.5, Townhouse,2
53633,2.0,3.0,2.5, Townhouse,2
53634,2.0,3.0,2.5, Townhouse,2
53635,2.0,2.0,2.5, Townhouse,2
53636,2.0,3.0,2.5, Townhouse,2
53637,2.0,3.0,2.5, Townhouse,2
53638,2.0,2.0,2.5, Townhouse,2
53639,2.0,2.0,2.5, Townhouse,2
53640,2.0,3.0,2.5, Single Family,0
53641,2.0,3.0,2.5, Single Family,0
53642,2.5,5.0,6.5, Single Family,0
53643,2.0,4.0,4.5, Single Family,0
53644,1.0,3.0,2.0, Single Family,1
53645,2.0,3.0,2.5, Single Family,0
53646,2.0,3.0,2.5, Single Family,0
53647,2.0,3.0,2.5, Single Family,0
53648,2.0,3.0,2.5, Single Family,0
53649,2.0,3.0,2.5, Single Family,0
53650,2.0,3.0,2.5, Townhouse,2
53651,1.0,4.0,3.0, Single Family,1
53652,2.0,3.0,2.5, Townhouse,2
53653,2.0,4.0,2.5, Single Family,0
53654,1.0,3.0,2.0, Single Family,1
53655,1.0,3.0,2.0, Single Family,1
53656,1.0,4.0,2.0, Single Family,1
53657,1.0,4.0,3.0, Single Family,1
53658,1.0,3.0,2.0, Single Family,1
53659,1.0,3.0,2.5, Single Family,1
53660,1.0,4.0,3.0, Single Family,1
53661,2.0,4.0,3.5, Single Family,0
53662,1.0,4.0,2.0, Single Family,1
53663,1.0,3.0,2.0, Single Family,1
53664,1.0,4.0,3.5, Single Family,0
53665,1.0,3.0,2.0, Single Family,1
53666,2.0,4.0,2.5, Single Family,0
53667,1.0,4.0,2.0, Single Family,1
53668,1.0,3.0,2.0, Single Family,1
53669,2.0,4.0,2.5, Single Family,0
53670,1.0,3.0,2.0, Single Family,1
53671,2.0,4.0,4.5, Single Family,0
53672,2.0,2.0,1.5, Townhouse,2
53673,2.0,3.0,2.5, Single Family,0
53674,2.0,3.0,2.5, Single Family,0
53675,2.0,4.0,2.5, Single Family,0
53676,2.0,4.0,2.5, Single Family,0
53677,2.0,3.0,3.5, Single Family,0
53678,2.0,3.0,2.5, Single Family,0
53679,2.0,4.0,2.5, Single Family,0
53680,2.0,3.0,2.5, Single Family,0
53681,2.0,4.0,2.5, Single Family,0
53682,2.0,3.0,2.5, Single Family,0
53683,2.0,3.0,2.5, Single Family,0
53684,2.0,4.0,2.5, Single Family,0
53685,2.0,3.0,2.5, Single Family,0
53686,2.0,3.0,2.5, Single Family,0
53687,2.0,3.0,2.5, Single Family,0
53688,2.0,4.0,2.5, Single Family,0
53689,2.0,4.0,4.5, Single Family,0
53690,2.0,4.0,3.5, Single Family,0
53691,2.0,5.0,3.0, Single Family,0
53692,2.0,3.0,2.5, Single Family,0
53693,2.0,4.0,2.5, Single Family,0
53694,2.0,3.0,2.5, Single Family,0
53695,2.0,4.0,2.5, Single Family,0
53696,1.5,3.0,3.0, Single Family,0
53697,1.5,4.0,2.5, Single Family,0
53698,1.0,3.0,2.0, Single Family,1
53699,2.0,2.0,2.5, Townhouse,2
53700,2.0,3.0,2.5, Townhouse,2
53701,2.0,2.0,2.5, Townhouse,2
53702,2.0,2.0,2.5, Townhouse,2
53703,2.0,1.0,2.5, Townhouse,2
53704,2.0,3.0,2.5, Townhouse,2
53705,2.0,2.0,2.5, Townhouse,2
53706,1.5,3.0,2.0, Single Family,1
53707,2.0,3.0,2.5, Single Family,0
53708,2.0,3.0,2.5, Single Family,0
53709,2.0,3.0,2.5, Single Family,0
53710,1.0,3.0,2.0, Single Family,1
53711,2.0,5.0,3.5, Single Family,0
53712,2.0,5.0,4.5, Single Family,0
53713,2.0,5.0,4.0, Single Family,0
53714,2.0,5.0,4.0, Single Family,0
53715,2.0,3.0,2.5, Single Family,0
53716,1.0,2.0,1.0, Single Family,1
53717,2.5,3.0,3.5, Condominium,3
53718,1.0,4.0,3.0, Single Family,1
53719,1.0,2.0,1.0, Single Family,1
53720,1.0,2.0,1.0, Single Family,1
53721,1.0,2.0,1.0, Single Family,1
53722,2.0,4.0,4.5, Single Family,0
53723,2.0,5.0,5.5, Single Family,0
53724,2.0,4.0,2.5, Single Family,0
53725,2.0,5.0,4.5, Single Family,0
53726,2.0,4.0,2.5, Single Family,0
53727,2.0,3.0,2.5, Condominium,3
53728,2.0,4.0,2.5, Single Family,0
53729,2.5,2.0,2.5, Condominium,3
53730,2.0,3.0,2.5, Single Family,0
53731,1.0,3.0,2.0, Single Family,1
53732,2.0,3.0,2.5, Single Family,0
53733,1.0,3.0,2.0, Single Family,1
53734,1.0,3.0,2.0, Single Family,1
53735,1.0,3.0,2.0, Single Family,1
53736,1.0,2.0,2.0, Single Family,1
53737,1.0,3.0,1.0, Single Family,1
53738,1.0,3.0,1.5, Single Family,1
53739,3.0,3.0,2.5, Townhouse,2
53740,2.0,3.0,2.5, Townhouse,2
53741,2.0,2.0,2.5, Townhouse,2
53742,2.0,2.0,2.5, Townhouse,2
53743,2.0,2.0,2.5, Townhouse,2
53744,1.5,3.0,2.0, Single Family,1
53745,2.0,4.0,3.5, Single Family,0
53746,2.0,3.0,2.5, Single Family,0
53747,2.0,4.0,2.5, Single Family,0
53748,2.0,3.0,2.0, Single Family,0
53749,1.0,3.0,2.0, Single Family,1
53750,1.0,3.0,2.0, Single Family,1
53751,1.0,3.0,2.0, Single Family,1
53752,2.0,3.0,2.5, Single Family,0
53753,1.5,4.0,3.0, Single Family,0
53754,1.5,4.0,2.0, Single Family,0
53755,1.0,3.0,2.0, Single Family,1
53756,1.0,3.0,2.0, Single Family,1
53757,1.0,4.0,2.5, Single Family,1
53758,1.0,2.0,2.0, Condominium,3
53759,1.0,2.0,2.0, Condominium,3
53760,1.0,1.0,1.0, Condominium,3
53761,1.0,1.0,1.0, Condominium,3
53762,1.0,3.0,2.0, Single Family,1
53763,1.0,2.0,2.0, Single Family,1
53764,1.0,2.0,2.0, Single Family,1
53765,1.0,2.0,2.0, Single Family,1
53766,1.5,4.0,2.0, Single Family,0
53767,2.0,4.0,2.5, Single Family,0
53768,2.5,6.0,5.0, Single Family,0
53769,2.0,5.0,4.5, Single Family,0
53770,2.0,5.0,3.5, Single Family,0
53771,2.0,4.0,4.5, Single Family,0
53772,2.0,5.0,3.5, Single Family,0
53773,2.5,5.0,4.5, Single Family,0
53774,2.0,4.0,3.0, Single Family,0
53775,2.0,4.0,3.0, Single Family,0
53776,1.5,4.0,3.5, Single Family,0
53777,2.0,3.0,2.5, Single Family,0
53778,2.5,5.0,3.5, Single Family,0
53779,1.5,4.0,3.0, Single Family,0
53780,2.0,4.0,3.0, Single Family,0
53781,2.5,6.0,5.0, Single Family,0
53782,2.0,4.0,3.0, Single Family,0
