Stories,Bedrooms,Bathrooms,Housing_Type,Site_Zip,Housing_Age
1,3,2, Single Family,28227,14
2,3,2, Single Family,28217,16
2,4,2, Single Family,28217,15
2,3,3, Townhouse,28227,12
2,2,2, Townhouse,28227,12
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,3,2, Townhouse,28227,4
2,4,2, Single Family,28212,26
1,3,2, Single Family,28212,25
2,3,2, Single Family,28206,8
2,4,3, Single Family,28206,8
2,3,2, Townhouse,28206,7
2,2,2, Townhouse,28206,8
2,3,2, Single Family,28215,24
1,3,1, Single Family,28217,55
1,3,1, Single Family,28217,54
2,3,2, Single Family,28277,34
1,2,1, Single Family,28205,62
1,2,1, Single Family,28205,62
1,3,3, Single Family,28209,67
1,2,1, Single Family,28208,59
1,2,1, Single Family,28208,59
1,2,1, Single Family,28208,59
2,4,2, Single Family,28216,21
1,2,1, Single Family,28208,59
2,3,2, Single Family,28214,18
1,3,2, Single Family,28214,21
1,3,2, Single Family,28214,19
2,3,2, Single Family,28214,21
2,3,2, Single Family,28214,21
2,3,2, Single Family,28214,22
2,3,2, Single Family,28214,21
1,3,2, Single Family,28214,18
2,3,2, Single Family,28214,18
2,3,2, Single Family,28214,15
2,3,2, Single Family,28215,32
1,3,2, Single Family,28215,32
2,3,2, Single Family,28215,17
1,3,2, Single Family,28215,32
1,3,2, Single Family,28215,17
2,4,2, Single Family,28269,29
2,4,2, Single Family,28269,29
2,4,2, Single Family,28269,28
2,4,2, Single Family,28269,28
1,3,2, Single Family,28215,3
2,5,3, Single Family,28269,32
2,3,2, Single Family,28269,24
2,4,2, Single Family,28269,31
2,4,2, Single Family,28269,31
2,4,3, Single Family,28269,23
2,4,2, Single Family,28269,33
2,4,2, Single Family,28269,30
2,3,2, Single Family,28269,29
2,3,2, Single Family,28269,29
2,4,2, Single Family,28269,31
2,4,2, Single Family,28269,30
1,3,2, Single Family,28269,24
1,3,2, Single Family,28269,23
2,3,2, Single Family,28269,24
1,3,2, Single Family,28269,23
1,2,1, Single Family,28078,51
2,3,3, Condominium,28036,13
2,2,2, Condominium,28036,13
2,3,2, Single Family,28269,28
1,3,2, Single Family,28269,31
2,3,2, Single Family,28215,17
2,3,2, Single Family,28215,18
2,3,2, Single Family,28215,14
2,3,2, Single Family,28215,15
2,3,2, Single Family,28215,16
2,3,2, Single Family,28215,15
2,3,2, Single Family,28215,16
2,5,4, Townhouse,28226,18
2,3,2, Townhouse,28226,20
1,4,3, Single Family,28212,65
1,3,2, Single Family,28212,63
1,3,2, Single Family,28212,3
1,3,2, Single Family,28212,66
1,4,2, Single Family,28212,58
1,3,2, Single Family,28227,42
1,3,2, Single Family,28227,42
1,3,2, Single Family,28227,43
1,3,2, Single Family,28227,34
1,3,1, Single Family,28203,80
1,3,1, Single Family,28215,33
2,4,3, Single Family,28226,22
1,3,2, Other,28215,54
1,3,1, Single Family,28208,69
2,4,3, Single Family,28036,30
2,4,3, Single Family,28036,25
2,5,6, Single Family,28211,14
1,4,4, Single Family,28211,5
2,4,4, Single Family,28277,20
2,4,2, Single Family,28277,19
2,4,2, Single Family,28277,19
2,4,2, Single Family,28277,21
2,4,3, Single Family,28277,21
2,5,4, Single Family,28277,20
2,4,3, Single Family,28206,4
1,3,2, Single Family,28206,73
2,3,3, Single Family,28206,3
1,3,2, Single Family,28206,61
2,3,3, Single Family,28206,13
2,3,2, Single Family,28213,14
2,3,2, Single Family,28213,19
2,3,2, Single Family,28213,19
2,3,2, Single Family,28031,18
2,3,2, Single Family,28031,18
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,17
2,3,3, Single Family,28031,14
2,3,2, Single Family,28031,16
2,3,2, Single Family,28078,10
2,4,2, Single Family,28031,17
2,3,2, Single Family,28031,16
1,3,2, Single Family,28078,12
1,3,2, Single Family,28031,16
2,3,2, Single Family,28031,16
2,3,2, Single Family,28031,16
2,3,2, Single Family,28031,14
2,3,2, Single Family,28078,12
2,4,3, Single Family,28031,16
2,3,2, Townhouse,28078,13
2,3,2, Townhouse,28031,16
2,2,2, Townhouse,28031,16
2,2,2, Townhouse,28031,14
2,3,2, Townhouse,28031,16
2,2,2, Townhouse,28031,15
2,2,2, Townhouse,28031,16
2,2,2, Townhouse,28031,16
2,2,2, Townhouse,28202,21
2,3,2, Single Family,28105,22
1,3,2, Single Family,28105,29
2,2,2, Townhouse,28273,13
2,2,2, Townhouse,28273,13
2,2,2, Townhouse,28273,13
2,3,2, Townhouse,28273,15
2,2,2, Townhouse,28273,6
2,2,2, Townhouse,28273,15
2,2,2, Townhouse,28273,16
2,3,2, Townhouse,28273,16
2,3,2, Townhouse,28273,16
2,3,2, Single Family,28269,23
2,4,2, Single Family,28269,22
2,3,2, Single Family,28078,18
2,3,2, Single Family,28078,20
1,4,2, Single Family,28078,25
2,4,2, Single Family,28078,25
2,5,2, Single Family,28078,23
2,3,2, Single Family,28078,25
2,3,2, Single Family,28269,23
2,3,2, Single Family,28269,23
2,3,2, Single Family,28269,21
2,3,2, Single Family,28269,21
2,3,2, Single Family,28270,48
1,4,2, Single Family,28270,43
1,2,2, Condominium,28036,13
2,5,2, Single Family,28210,29
2,4,2, Single Family,28210,28
2,3,2, Single Family,28210,26
2,4,2, Single Family,28210,27
2,3,2, Single Family,28210,33
2,4,3, Single Family,28210,33
2,3,2, Single Family,28210,27
1,3,2, Single Family,28210,31
2,3,2, Single Family,28210,33
1,4,2, Single Family,28210,28
2,4,2, Single Family,28210,28
2,3,2, Single Family,28210,32
1,3,2, Single Family,28210,30
1,3,2, Single Family,28210,31
2,4,3, Single Family,28210,31
2,5,2, Single Family,28210,27
1,3,2, Single Family,28210,29
2,4,3, Single Family,28210,34
2,4,2, Single Family,28210,27
2,4,2, Single Family,28210,33
2,3,2, Single Family,28210,29
2,4,2, Single Family,28210,34
2,3,2, Single Family,28210,34
1,3,1, Single Family,28214,105
1,3,2, Condominium,28262,21
1,3,2, Condominium,28262,22
1,3,2, Condominium,28262,22
1,3,2, Single Family,28212,39
1,3,2, Single Family,28212,37
2,2,1, Condominium,28212,51
2,3,2, Condominium,28212,51
2,2,1, Condominium,28212,51
2,2,1, Condominium,28212,51
2,2,1, Condominium,28212,51
1,3,2, Single Family,28226,44
1,3,2, Single Family,28226,46
2,4,2, Single Family,28226,43
1,3,2, Single Family,28226,43
1,3,2, Single Family,28226,37
2,3,2, Single Family,28269,17
2,3,2, Single Family,28269,17
1,3,3, Single Family,28226,22
2,4,3, Single Family,28270,10
2,4,3, Single Family,28270,14
2,5,3, Single Family,28270,16
2,4,3, Single Family,28270,16
2,5,3, Single Family,28270,11
2,4,3, Single Family,28270,14
1,3,2, Single Family,28216,21
1,3,2, Single Family,28216,22
2,4,2, Single Family,28031,23
2,4,2, Single Family,28031,24
2,4,3, Single Family,28031,26
2,3,2, Single Family,28134,19
2,3,2, Single Family,28134,21
1,3,2, Single Family,28134,21
1,3,2, Single Family,28134,21
1,2,2, High Rise Condo,28207,47
2,4,3, Single Family,28277,21
2,4,4, Single Family,28226,4
2,3,3, Single Family,28226,4
2,4,2, Condominium,28226,47
1,4,2, Condominium,28226,47
2,3,2, Condominium,28226,47
1,3,2, Condominium,28226,47
2,3,2, Condominium,28226,47
2,3,2, Condominium,28226,47
1,4,3, Single Family,28226,20
2,3,2, Single Family,28226,26
2,3,2, Single Family,28226,25
2,2,2, Townhouse,28226,38
2,3,2, Townhouse,28226,38
2,2,2, Townhouse,28226,39
2,2,2, Townhouse,28226,39
2,2,2, Townhouse,28226,39
2,2,2, Townhouse,28226,38
1,4,3, Single Family,28226,37
1,4,3, Single Family,28226,37
2,3,2, Townhouse,28226,41
1,2,2, Townhouse,28226,41
1,3,2, Townhouse,28226,40
1,3,2, Single Family,28226,43
1,3,2, Single Family,28226,43
2,3,2, Townhouse,28226,41
1,3,4, Single Family,28226,46
1,2,2, Townhouse,28226,40
2,3,2, Townhouse,28226,42
2,4,2, Single Family,28226,36
2,4,3, Single Family,28226,37
2,3,2, Single Family,28226,37
2,4,2, Single Family,28226,37
2,4,2, Single Family,28226,42
2,4,2, Single Family,28226,42
2,4,2, Single Family,28226,37
2,4,2, Single Family,28226,42
1,1,1, Condominium,28226,39
1,2,2, Condominium,28226,38
1,2,2, Condominium,28226,41
1,2,2, Condominium,28226,40
1,2,2, Condominium,28226,40
1,2,2, Condominium,28226,40
1,2,2, Condominium,28226,40
1,3,2, Condominium,28226,41
1,3,2, Condominium,28226,41
1,3,2, Single Family,28226,45
2,4,2, Single Family,28226,44
2,3,3, Condominium,28209,21
2,4,2, Condominium,28209,21
2,3,2, Single Family,28215,4
2,3,2, Single Family,28215,4
1,3,1, Other,28213,58
2,3,3, Condominium,28207,36
1,2,2, Condominium,28207,101
1,3,1, Single Family,28214,69
2,2,2, Townhouse,28134,18
2,3,2, Townhouse,28134,18
2,3,2, Townhouse,28134,18
2,3,2, Townhouse,28134,15
2,3,2, Townhouse,28134,15
2,3,2, Townhouse,28134,13
2,3,2, Townhouse,28134,15
2,3,2, Townhouse,28134,16
2,3,2, Townhouse,28134,15
2,2,2, Townhouse,28134,14
2,3,2, Townhouse,28134,15
2,3,2, Townhouse,28134,16
1,3,2, Single Family,28031,67
1,3,1, Single Family,28216,93
2,4,3, Single Family,28216,7
2,4,2, Single Family,28216,4
2,4,2, Single Family,28134,12
2,4,2, Single Family,28134,10
2,4,2, Single Family,28134,12
2,5,3, Single Family,28134,10
2,4,3, Single Family,28134,12
2,4,2, Single Family,28134,9
2,4,2, Single Family,28208,15
1,2,2, Single Family,28208,71
2,2,1, Condominium,28217,53
2,2,1, Condominium,28217,53
2,2,1, Condominium,28217,53
2,4,2, Single Family,28262,28
2,3,2, Single Family,28262,31
1,4,3, Single Family,28277,26
2,5,4, Single Family,28277,30
1,4,3, Single Family,28277,29
2,4,3, Single Family,28277,29
2,3,2, Single Family,28078,18
2,3,2, Single Family,28078,18
2,4,4, Single Family,28078,14
2,2,2, Single Family,28078,11
1,3,2, Single Family,28078,14
2,2,2, Single Family,28078,11
2,3,2, Single Family,28078,14
1,3,2, Single Family,28078,15
2,3,2, Single Family,28078,15
2,3,2, Townhouse,28078,10
2,3,2, Townhouse,28078,15
1,3,2, Single Family,28216,29
1,3,2, Single Family,28216,29
1,3,2, Single Family,28216,31
1,3,2, Single Family,28216,29
1,3,2, Single Family,28216,27
1,3,2, Single Family,28226,34
1,3,2, Single Family,28226,35
2,3,2, Single Family,28226,37
1,3,2, Single Family,28226,37
2,4,3, Single Family,28078,17
2,3,2, Single Family,28105,18
2,4,2, Single Family,28105,18
1,3,2, Single Family,28211,51
1,3,2, Single Family,28211,52
1,3,2, Single Family,28211,51
1,3,2, Single Family,28211,52
2,3,2, Single Family,28214,19
2,3,2, Single Family,28214,19
2,4,2, Single Family,28214,20
1,4,2, Single Family,28214,17
2,3,2, Single Family,28214,18
2,4,2, Single Family,28214,19
2,3,2, Single Family,28214,19
2,3,2, Single Family,28214,20
2,3,2, Single Family,28214,16
2,4,2, Single Family,28214,15
2,4,2, Single Family,28214,7
2,4,2, Single Family,28214,7
2,4,2, Single Family,28214,9
2,3,2, Townhouse,28214,16
2,3,2, Single Family,28214,7
2,3,2, Single Family,28214,7
2,3,2, Single Family,28214,7
1,3,2, Single Family,28214,17
2,2,2, Condominium,28202,22
2,2,2, Condominium,28202,22
1,2,2, Condominium,28212,36
1,2,2, Single Family,28215,23
1,3,2, Single Family,28215,22
2,3,2, Single Family,28215,23
2,3,2, Condominium,28202,23
2,2,2, Condominium,28202,23
2,3,2, Single Family,28214,13
2,5,3, Single Family,28214,10
2,3,3, Single Family,28214,8
2,2,2, Single Family,28214,14
2,3,3, Single Family,28214,14
2,2,2, Single Family,28214,13
2,3,2, Single Family,28214,14
2,4,2, Single Family,28214,14
2,3,2, Townhouse,28214,12
2,3,2, Townhouse,28214,13
2,2,2, Townhouse,28214,13
1,3,2, Single Family,28273,23
1,3,2, Single Family,28273,23
1,4,2, Single Family,28273,23
1,1,1, Condominium,28202,36
1,1,1, Condominium,28202,37
2,3,3, Townhouse,28277,13
2,3,2, Townhouse,28277,10
2,3,2, Townhouse,28277,13
2,2,2, Townhouse,28277,13
2,3,2, Townhouse,28277,14
2,2,2, Townhouse,28277,14
1,3,2, Single Family,28226,34
1,3,2, Single Family,28226,34
1,3,2, Single Family,28226,37
2,3,2, Single Family,28273,22
1,3,2, Single Family,28273,22
2,3,2, Single Family,28273,21
1,3,2, Single Family,28273,22
1,3,2, Single Family,28273,22
1,3,2, Single Family,28215,46
1,3,1, Single Family,28215,63
1,3,2, Single Family,28215,6
1,3,2, Single Family,28226,37
2,4,2, Single Family,28078,31
2,4,2, Single Family,28078,33
2,4,2, Single Family,28078,31
2,4,2, Single Family,28078,31
2,4,2, Single Family,28078,33
2,4,2, Single Family,28078,33
2,3,2, Single Family,28078,22
2,3,2, Single Family,28078,22
2,3,2, Single Family,28078,24
2,4,2, Single Family,28078,27
2,3,2, Single Family,28078,28
2,4,3, Single Family,28078,29
2,4,2, Single Family,28078,29
1,4,2, Single Family,28078,29
2,4,2, Single Family,28078,29
2,4,2, Single Family,28078,27
2,4,2, Single Family,28078,27
2,4,2, Single Family,28078,25
1,3,2, Single Family,28213,32
1,3,2, Single Family,28213,33
1,3,2, Single Family,28212,50
1,3,2, Single Family,28212,49
2,3,2, Single Family,28212,50
2,2,2, Condominium,28208,12
2,4,3, Single Family,28078,10
2,3,2, Single Family,28078,6
2,4,2, Single Family,28078,16
2,3,2, Single Family,28078,8
1,3,2, Single Family,28078,10
2,4,2, Single Family,28078,11
1,3,2, Single Family,28078,13
1,3,2, Single Family,28078,10
2,4,2, Single Family,28078,12
2,4,3, Single Family,28078,10
1,3,2, Single Family,28205,52
1,4,2, Single Family,28205,50
1,3,2, Single Family,28205,50
1,3,2, Single Family,28205,50
1,3,2, Single Family,28208,85
1,3,1, Single Family,28208,62
2,4,3, Single Family,28277,15
2,4,2, Single Family,28226,27
1,5,3, Single Family,28226,24
2,5,4, Single Family,28226,30
2,3,2, Condominium,28210,34
1,2,2, Condominium,28210,33
2,3,2, Condominium,28210,34
1,2,2, Condominium,28210,33
2,5,4, Single Family,28226,24
1,4,3, Single Family,28226,24
2,4,4, Single Family,28226,22
2,4,4, Single Family,28226,11
2,4,3, Single Family,28210,4
2,3,2, Single Family,28205,82
2,5,3, Single Family,28205,5
2,5,4, Single Family,28205,5
2,5,3, Single Family,28205,5
2,5,3, Single Family,28205,4
1,3,1, Single Family,28214,70
1,3,2, Single Family,28205,76
2,5,5, Single Family,28205,3
1,2,1, Single Family,28205,75
1,2,1, Single Family,28205,73
2,5,3, Single Family,28205,4
1,2,1, Single Family,28205,75
2,4,3, Single Family,28205,75
2,4,4, Single Family,28205,5
1,2,1, Single Family,28205,75
1,4,2, Single Family,28205,17
2,4,2, Single Family,28205,8
1,4,2, Single Family,28205,92
2,3,3, Single Family,28205,10
2,3,2, Single Family,28205,75
2,4,3, Single Family,28205,75
2,5,4, Single Family,28278,13
2,3,2, Single Family,28214,17
2,4,2, Single Family,28214,14
2,3,2, Single Family,28214,15
2,3,4, Single Family,28031,53
2,4,3, Single Family,28031,26
1,3,2, Condominium,28202,22
1,2,1, Single Family,28213,58
1,3,1, Single Family,28213,57
1,2,1, Single Family,28213,58
1,2,1, Single Family,28213,57
1,2,1, Single Family,28213,58
2,3,2, Single Family,28213,17
2,4,3, Single Family,28205,71
1,3,1, Single Family,28205,81
1,2,1, Single Family,28205,75
1,3,1, Single Family,28227,63
2,4,2, Single Family,28226,17
2,3,2, Single Family,28226,22
2,4,2, Single Family,28211,31
2,2,2, Condominium,28207,36
1,3,2, Single Family,28208,103
1,1,1, Condominium,28207,51
1,3,2, Condominium,28207,51
1,3,2, Condominium,28207,51
2,2,3, Townhouse,28278,14
2,3,2, Townhouse,28278,10
2,2,3, Townhouse,28278,14
2,2,2, Townhouse,28278,14
2,3,2, Townhouse,28278,8
1,3,1, Single Family,28205,111
2,3,2, Single Family,28211,8
2,3,2, Townhouse,28210,35
2,3,2, Single Family,28216,18
2,3,2, Single Family,28216,21
2,3,2, Single Family,28216,21
2,3,2, Single Family,28216,18
2,3,2, Single Family,28216,22
2,3,2, Single Family,28216,22
2,3,2, Single Family,28216,21
2,3,2, Single Family,28216,21
2,3,2, Single Family,28216,22
2,3,2, Single Family,28216,20
2,3,2, Single Family,28269,21
2,4,3, Single Family,28269,19
2,5,4, Single Family,28269,17
2,4,2, Single Family,28269,21
2,4,3, Single Family,28269,22
1,2,1, Single Family,28205,83
1,2,1, Single Family,28205,74
1,4,2, Single Family,28205,85
1,3,2, Single Family,28205,99
1,3,2, Single Family,28205,72
2,3,2, Single Family,28205,73
2,4,2, Single Family,28205,31
2,4,3, Single Family,28205,106
1,4,3, Single Family,28205,72
1,1,1, Condominium,28205,16
2,5,3, Single Family,28210,39
2,4,3, Single Family,28210,36
2,4,2, Single Family,28273,28
2,3,2, Single Family,28273,28
1,3,2, Single Family,28273,25
2,3,3, Condominium,28209,14
2,3,3, Condominium,28209,24
2,5,4, Single Family,28226,45
1,2,2, Condominium,28207,47
1,3,3, Condominium,28207,47
1,3,3, Condominium,28207,11
1,3,1, Single Family,28214,50
1,3,1, Single Family,28214,49
1,3,1, Single Family,28214,50
1,3,1, Single Family,28214,50
1,3,1, Single Family,28204,93
1,4,2, Single Family,28204,3
1,2,1, Single Family,28204,57
1,3,2, Single Family,28269,29
2,3,2, Single Family,28269,28
2,4,2, Single Family,28269,32
2,3,2, Single Family,28269,28
1,3,2, Single Family,28269,25
1,4,2, Single Family,28269,32
1,3,2, Single Family,28227,42
1,3,2, Single Family,28227,42
1,3,2, Single Family,28227,41
1,3,2, Single Family,28227,43
1,3,2, Single Family,28227,37
1,3,2, Single Family,28227,38
1,3,2, Single Family,28227,41
1,3,2, Single Family,28227,38
2,3,2, Single Family,28227,43
2,4,2, Single Family,28227,44
2,4,2, Single Family,28215,33
1,3,2, Single Family,28215,32
2,3,1, Single Family,28215,36
2,4,4, Single Family,28227,13
2,3,2, Single Family,28227,35
2,3,2, Single Family,28227,32
1,4,2, Single Family,28227,35
1,3,2, Single Family,28227,35
2,4,2, Single Family,28227,34
2,4,3, Single Family,28203,5
1,2,1, Single Family,28203,72
2,4,3, Single Family,28203,4
1,3,2, Single Family,28214,20
1,3,2, Single Family,28214,20
2,3,2, Single Family,28269,16
2,4,2, Single Family,28269,16
2,3,2, Single Family,28269,16
2,3,2, Single Family,28269,16
2,4,3, Single Family,28277,15
1,3,2, Single Family,28211,53
1,3,2, Single Family,28211,53
1,3,2, Single Family,28211,56
1,3,2, Single Family,28211,54
1,1,1, Condominium,28211,33
1,2,2, Condominium,28211,33
1,1,1, Condominium,28211,33
1,1,1, Condominium,28211,33
2,3,2, Single Family,28216,17
2,3,2, Single Family,28216,17
2,3,2, Single Family,28216,17
2,2,1, Condominium,28215,20
2,3,2, Single Family,28215,20
2,3,2, Single Family,28215,20
2,3,2, Single Family,28215,17
2,2,2, Single Family,28215,18
2,2,1, Single Family,28215,18
2,2,2, Single Family,28215,17
2,4,2, Single Family,28215,14
1,3,2, Single Family,28215,17
2,2,1, Townhouse,28215,20
1,3,1, Single Family,28212,63
1,4,3, Single Family,28212,57
1,4,3, Single Family,28212,57
1,3,2, Single Family,28208,20
1,3,2, Single Family,28216,29
1,3,2, Single Family,28216,30
2,3,2, Single Family,28216,30
1,4,2, Single Family,28216,30
1,3,2, Single Family,28216,28
2,4,2, Single Family,28216,31
1,3,1, Single Family,28217,63
1,3,2, Single Family,28217,66
1,3,1, Single Family,28227,52
1,3,3, Single Family,28078,27
2,5,5, Single Family,28078,4
2,2,2, Townhouse,28202,37
2,2,2, Townhouse,28202,36
2,2,2, Townhouse,28202,39
2,3,2, Townhouse,28202,39
2,3,2, Townhouse,28202,39
1,3,2, Single Family,28270,54
2,4,3, Single Family,28209,4
1,3,1, Single Family,28209,50
2,4,2, Single Family,28262,21
2,4,3, Single Family,28262,20
1,3,2, Single Family,28227,29
1,3,1, Single Family,28227,39
1,2,2, Single Family,28227,36
1,3,2, Single Family,28214,28
1,3,1, Single Family,28213,58
